dms_id,uniprot,taxon,layer,direction,alpha,mean_entropy,wt_agreement,mean_wt_logprob,frac_confident,score_dispersion,rho,n_var,skill150,skill650
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,25,steer,1.0,2.009506175108254,0.35,-2.341337038029451,0.25,2.794445276260376,0.3838318551115684,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,25,steer,1.0,1.8477415680885312,0.4,-1.743398094875738,0.275,2.253218412399292,0.4934194853539608,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,25,steer,1.0,1.7387799045071006,0.3,-2.050088324863464,0.325,2.8414058685302734,0.527503454991224,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,25,steer,1.0,1.72019430026412,0.575,-1.445266811037436,0.4,2.561803817749023,0.5248446067559857,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,25,steer,1.0,1.6784798113629222,0.3,-2.2213133904733695,0.425,3.0317461490631104,0.1900455445159933,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,25,steer,1.0,2.3698486417531965,0.15,-2.5751213531941177,0.15,1.6909071207046509,0.1536153085285224,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,25,steer,1.0,1.9222259065136311,0.15,-2.780613196827471,0.425,2.097219705581665,0.1998157277923296,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,25,steer,1.0,1.7610491432926871,0.1818181818181818,-3.4692955911159515,0.4545454545454545,2.533292293548584,0.0855620189793777,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,25,random,-1.0,1.2519421439617873,0.25,-2.931960052601062,0.675,3.5196173191070557,0.4131234906526068,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,25,random,-1.0,2.684218335151672,0.125,-2.5229187190532683,0.0,1.137075662612915,0.1519044035376573,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,25,random,-1.0,1.5650462105870246,0.3,-2.657139055407606,0.4,3.437797784805298,0.3471162099548037,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,25,random,-1.0,2.819814032316208,0.1,-2.81454638838768,0.0,0.7564359307289124,-0.0500152276534186,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,25,random,-1.0,1.7708792276214809,0.25,-2.7973343535355526,0.325,3.819801807403565,0.411988387728269,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,25,random,-1.0,1.6331730928272008,0.4,-1.9832397779566235,0.475,2.835320234298706,0.470389620383368,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,25,random,-1.0,1.3170296384894755,0.225,-2.7726933819958504,0.575,3.828339338302612,0.4307680901913424,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,25,random,-1.0,1.6663985235616563,0.4,-2.033238286955748,0.5,3.2971959114074707,0.5865616259220714,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,25,random,-1.0,1.494656750932336,0.225,-2.6429169624578206,0.475,3.5233190059661865,0.2975160983177106,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,25,random,-1.0,2.221588332206011,0.175,-2.511924369633198,0.15,2.075484037399292,0.2851117482136519,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,25,random,-1.0,1.8354058034718037,0.175,-2.7475866814842447,0.2,2.9500997066497803,0.1878919769538592,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,25,random,-1.0,1.7146466211839155,0.0909090909090909,-4.205051004886627,0.6363636363636364,2.7366201877593994,-0.0994069100628167,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,25,random,1.0,1.3892640188336371,0.175,-3.398808562848717,0.625,3.343388795852661,0.419993441893419,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,25,random,1.0,2.60579537153244,0.1,-2.5913315042853355,0.025,1.327290415763855,0.0639265941286346,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,25,random,1.0,1.5833900786936284,0.175,-3.081892555952072,0.525,3.2217867374420166,0.1361837430024675,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,25,random,1.0,2.793142306804657,0.075,-2.9559304267168045,0.0,0.7186480164527893,-0.1021684178468098,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,25,random,1.0,1.6526467827148736,0.25,-2.5900087470421567,0.425,3.5373919010162354,0.4453677411841558,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,25,random,1.0,1.6724546059966088,0.225,-2.6547044700011613,0.4,2.677086353302002,0.4362260847817931,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,25,random,1.0,1.3502122153178788,0.175,-2.9868646346672905,0.525,3.702914714813232,0.4808431216009467,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,25,random,1.0,1.3514817994087935,0.375,-2.107839015498757,0.6,3.2588350772857666,0.6572599944163489,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,25,random,1.0,1.4489787311758846,0.425,-2.1575858325406445,0.55,3.2582101821899414,0.2026164643752155,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,25,random,1.0,1.8875858545303343,0.2,-2.9860832318663597,0.375,2.436800003051758,0.336509942193033,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,25,random,1.0,1.837716666981578,0.175,-2.949219278246164,0.375,2.5743837356567383,0.1782278667186964,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,25,random,1.0,1.3418412642045454,0.1818181818181818,-3.6510071754455566,0.7272727272727273,2.9288740158081055,0.2819351384198338,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,25,orth,-1.0,1.2460844716988504,0.25,-2.9467262423830105,0.65,3.5438616275787354,0.4180474520278127,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,25,orth,-1.0,2.684157148003578,0.125,-2.525831213593483,0.0,1.1386446952819824,0.1528565848041908,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,25,orth,-1.0,1.5580349689349533,0.3,-2.650609359156806,0.425,3.455827236175537,0.3490707764881275,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,25,orth,-1.0,2.8192836344242096,0.1,-2.81528312265873,0.0,0.7561730146408081,-0.0489066544845439,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,25,orth,-1.0,1.7661102337529884,0.25,-2.8005416157626315,0.35,3.834343194961548,0.4129954508734433,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,25,orth,-1.0,1.626473344024271,0.4,-1.9834872046718377,0.475,2.851652145385742,0.4731057675599379,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,25,orth,-1.0,1.3021151982014998,0.225,-2.807907696953043,0.575,3.860935926437378,0.4249361286236824,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,25,orth,-1.0,1.6608268828131258,0.4,-2.043247638165485,0.5,3.319573163986206,0.5886239782411731,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,25,orth,-1.0,1.4931328520178797,0.225,-2.638665002398193,0.475,3.5361316204071045,0.2986186024432162,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,25,orth,-1.0,2.213663636147976,0.175,-2.51257534250617,0.15,2.0963950157165527,0.2906040635463928,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,25,orth,-1.0,1.8259960904717445,0.175,-2.7558666167315096,0.225,2.975219964981079,0.1906187380393097,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,25,orth,-1.0,1.7396739612926135,0.0909090909090909,-4.188982020724904,0.5454545454545454,2.728942632675171,-0.0979984086701038,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,25,orth,1.0,1.391170496493578,0.175,-3.39679366000928,0.625,3.3275840282440186,0.4173240527202619,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,25,orth,1.0,2.611405774950981,0.1,-2.586743324995041,0.025,1.3205182552337646,0.0648088488999971,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,25,orth,1.0,1.5829769663512707,0.2,-3.086327713076025,0.55,3.210827112197876,0.1349252021041893,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,25,orth,1.0,2.798844736814499,0.075,-2.952494314312935,0.0,0.7102085947990417,-0.1024684026191563,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,25,orth,1.0,1.652553449012339,0.25,-2.593054952961393,0.45,3.525768995285034,0.4449801895584874,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,25,orth,1.0,1.675019270926714,0.225,-2.649877941701561,0.4,2.6705782413482666,0.4323843594194975,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,25,orth,1.0,1.3505953896557912,0.175,-2.9839485203978255,0.525,3.694263696670532,0.4834493257141292,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,25,orth,1.0,1.356678533926606,0.375,-2.0882056216243656,0.6,3.244690179824829,0.6541232245643503,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,25,orth,1.0,1.451161462860182,0.425,-2.1618304238130803,0.55,3.250873327255249,0.2012753379040524,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,25,orth,1.0,1.890945926308632,0.2,-2.9815164387226103,0.375,2.4259982109069824,0.3336400573942568,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,25,orth,1.0,1.837584646418691,0.2,-2.949904197349679,0.375,2.5749154090881348,0.1758303301426823,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,25,orth,1.0,1.3617311661893672,0.1818181818181818,-3.646316980773753,0.7272727272727273,2.91072678565979,0.2758333867068903,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,25,mean,-1.0,1.1981370333582162,0.075,-4.782647572364658,0.675,2.9981648921966553,0.141743380062631,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,25,mean,-1.0,2.158730211853981,0.0,-3.477988064289093,0.2,1.6634628772735596,0.1703944668952171,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,25,mean,-1.0,1.4917587419971825,0.125,-4.571109079755843,0.375,2.7715184688568115,0.2343935928579953,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,25,mean,-1.0,2.483276629447937,0.05,-3.4294290423393248,0.125,1.4294172525405884,-0.0678529008679762,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,25,mean,-1.0,1.3228445374872535,0.15,-3.75798488149303,0.55,4.169361114501953,0.3384818202552972,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,25,mean,-1.0,1.4262915298342704,0.2,-3.5066542524844406,0.525,2.998145341873169,0.2892078223139871,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,25,mean,-1.0,1.0207489989232272,0.175,-3.8658694028359606,0.725,3.7029781341552734,0.4343205827521822,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,25,mean,-1.0,1.3465788934379816,0.35,-2.7531639523804188,0.525,3.6382226943969727,0.5251359201154805,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,25,mean,-1.0,1.121124367415905,0.275,-3.619239411386661,0.675,3.8355400562286377,0.0700514727507315,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,25,mean,-1.0,2.12542532235384,0.025,-3.445261874049902,0.15,1.9038166999816897,0.0711598674924542,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,25,mean,-1.0,1.600144100934267,0.1,-4.539241696894169,0.425,2.9229743480682373,0.2834793058272526,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,25,mean,-1.0,0.7183921431953256,0.0909090909090909,-5.697492458603599,0.8181818181818182,3.2930283546447754,-0.1005509473920684,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,25,mean,1.0,2.0819097802042963,0.425,-1.835370518639684,0.25,2.4722819328308105,0.5748205512991994,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,25,mean,1.0,2.7080197930336,0.15,-2.4089528203010557,0.0,1.0817245244979858,0.1272097442215647,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,25,mean,1.0,2.0761909775435923,0.375,-1.8374316337052732,0.225,2.376913547515869,0.2783159741822666,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,25,mean,1.0,2.8593384087085725,0.175,-2.813384783267975,0.0,0.6210512518882751,-0.1347510278666057,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,25,mean,1.0,2.092286793142557,0.375,-2.0767245084047317,0.225,2.8172507286071777,0.4530612736224634,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,25,mean,1.0,2.083979679644108,0.525,-1.581630414351821,0.225,2.0886971950531006,0.6098234952492798,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,25,mean,1.0,1.8901051309425383,0.425,-1.5093169964500703,0.2,2.9627349376678467,0.5819533954148084,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,25,mean,1.0,1.8053830925375225,0.6,-1.4154586788266896,0.375,2.564777135848999,0.6389165685271291,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,25,mean,1.0,1.9236629786901176,0.5,-1.6013882415893022,0.25,2.712327480316162,0.3247979121984599,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,25,mean,1.0,2.3587859705090524,0.325,-2.34702125005424,0.1,1.905003547668457,0.2312010078387458,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,25,mean,1.0,2.4394653737545013,0.325,-2.221592528745532,0.05,1.7649692296981812,0.1415483456308995,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,25,mean,1.0,2.612404389814897,0.1818181818181818,-2.785336808724837,0.0909090909090909,1.832858085632324,0.1115952824601974,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,27,steer,-1.0,1.6010287672281265,0.125,-4.3529249835759405,0.25,4.373692989349365,0.41371402695906,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,27,steer,-1.0,2.554159313440323,0.1,-3.091820791363716,0.025,1.6649757623672483,0.1559959782697539,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,27,steer,-1.0,1.8255546525120736,0.325,-3.0894693734822796,0.175,4.005232810974121,0.3354128552767986,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,27,steer,-1.0,2.6893226981163023,0.1,-3.010123097896576,0.0,0.957490861415863,-0.0113476473275468,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,27,steer,-1.0,1.4738707385957242,0.2,-3.305179247679189,0.45,4.243443489074707,0.3602736768421596,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,27,steer,-1.0,1.6731498435139656,0.225,-3.5868866184726356,0.2,4.148014068603516,0.5349953910038941,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,27,steer,-1.0,1.191795151680708,0.2,-4.7981249123287855,0.55,5.462688446044922,0.2663984036794352,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,27,steer,-1.0,1.467081325687468,0.225,-3.9052394554018974,0.4,4.513240814208984,0.6481357163876679,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,27,steer,-1.0,1.3074806913733483,0.25,-3.318473884090781,0.625,4.707954406738281,0.3006340577849838,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,27,steer,-1.0,1.8958284511230885,0.175,-3.371715692838188,0.175,3.440570831298828,0.3825227128278641,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,27,steer,-1.0,2.042117585986853,0.125,-4.311700882483274,0.15,3.649391412734986,0.2122034110124642,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,27,steer,-1.0,1.9711790735071355,0.0,-5.268410097468983,0.0909090909090909,3.8779056072235103,0.2636752763665226,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,27,steer,0.0,1.468855532258749,0.5,-1.33898720711004,0.5,3.6090354919433594,0.4747425622511257,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,27,steer,0.0,2.634993901848793,0.175,-2.3876567810773848,0.0,1.2388066053390503,0.1804241077469426,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,27,steer,0.0,1.566198803676525,0.475,-1.61852994784349,0.425,3.5228278636932373,0.3925350463944232,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,27,steer,0.0,2.8417204201221464,0.125,-2.832038086652756,0.0,0.6723819971084595,-0.1487254454088624,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,27,steer,0.0,1.7215871661785058,0.475,-1.84922176238033,0.35,4.234576225280762,0.5139818752988817,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,27,steer,0.0,1.4943252659402788,0.575,-1.2630520574282855,0.475,2.888601779937744,0.7090774362563783,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,27,steer,0.0,1.111100505455397,0.6,-1.2072464674012735,0.675,3.874257802963257,0.647262980505408,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,27,steer,0.0,1.3192897741682827,0.7,-1.1905497425002978,0.55,3.400869846343994,0.7107751407956528,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,27,steer,0.0,1.4506030504824594,0.625,-1.2218424592501833,0.425,3.6117372512817383,0.4640740581989022,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,27,steer,0.0,2.1175407767295837,0.4,-2.3453620799817143,0.225,2.3973166942596436,0.2214223856861035,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,27,steer,0.0,1.9290695160627365,0.575,-1.809412863315083,0.275,2.558048725128174,0.3418813108448977,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,27,steer,0.0,2.106858318502253,0.2727272727272727,-2.865533861924302,0.1818181818181818,3.1287777423858643,0.1964487745829886,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,27,steer,1.0,2.251248899102211,0.325,-2.025703080743551,0.225,1.7461748123168943,0.3376877822641695,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,27,steer,1.0,2.6731281638145448,0.1,-2.454582917690277,0.0,1.0972155332565308,0.1068866936549769,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,27,steer,1.0,2.3093241326510907,0.375,-2.238238947838545,0.175,1.9018155336380005,0.2086665871349737,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,27,steer,1.0,2.857653498649597,0.1,-2.8723859161138536,0.0,0.6675496697425842,-0.1483021166438251,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,27,steer,1.0,2.34903494939208,0.25,-2.3818488823249937,0.175,1.982337951660156,0.3103187649913284,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,27,steer,1.0,2.2735995166003704,0.45,-1.7981191066093742,0.15,1.7636288404464722,0.4578506088134698,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,27,steer,1.0,2.141200257092714,0.425,-1.7244974125176669,0.15,2.043948173522949,0.5197727287295847,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,27,steer,1.0,2.014803969860077,0.575,-1.502406563051045,0.25,2.04634690284729,0.5396094462376232,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,27,steer,1.0,2.2068648442626,0.375,-2.0026233952492474,0.175,2.3001019954681396,0.2281636941812906,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,27,steer,1.0,2.617289534211159,0.225,-2.56377274915576,0.05,1.3628177642822266,-0.0161411029272171,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,27,steer,1.0,2.482145339250565,0.3,-2.1946167975664137,0.075,1.4434914588928225,0.1234132823917384,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,27,steer,1.0,2.5222396417097612,0.0909090909090909,-3.073791292580691,0.1818181818181818,1.5096502304077148,0.0391722591908907,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,27,random,-1.0,1.6109695304185152,0.2,-2.260997299198061,0.45,2.9508121013641357,0.3465896869870379,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,27,random,-1.0,2.6592110216617586,0.125,-2.55667108297348,0.0,1.224456548690796,0.112070576007886,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,27,random,-1.0,1.8598356997827068,0.35,-2.1223769836098656,0.25,2.9181950092315674,0.3333342696303212,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,27,random,-1.0,2.8973041236400605,0.075,-2.858262133598328,0.0,0.5611600875854492,-0.0786036241815136,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,27,random,-1.0,1.8316990219056608,0.225,-2.452837195212487,0.25,3.173004627227783,0.388449301499362,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,27,random,-1.0,1.784434200450778,0.45,-1.6707798505201936,0.425,2.4257733821868896,0.5704157665518176,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,27,random,-1.0,1.6084601549897344,0.375,-1.8938961252832087,0.4,3.3719732761383057,0.4844460253840325,677,0.5678902129354267,0.5601983068292345
