assay,seed,round,n_seen,rule,chosen,best_action,got,best,regret
UBC9_HUMAN_Weile_2017,9,1,48,enrich@1.0,explore,supervised,0.4962226640159046,2.0,1.5037773359840954
UBC9_HUMAN_Weile_2017,9,1,48,auroc@0.55,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,9,1,48,auroc@0.60,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,9,1,48,auroc@0.65,explore,supervised,0.4962226640159046,2.0,1.5037773359840954
UBC9_HUMAN_Weile_2017,9,1,48,spearman@0.20,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,9,2,96,enrich@1.5,explore,supervised,0.4475070936359951,6.0,5.552492906364005
UBC9_HUMAN_Weile_2017,9,2,96,enrich@1.0,explore,supervised,0.4475070936359951,6.0,5.552492906364005
UBC9_HUMAN_Weile_2017,9,2,96,auroc@0.55,esm2_wtm,supervised,1.0,6.0,5.0
UBC9_HUMAN_Weile_2017,9,2,96,auroc@0.60,esm2_wtm,supervised,1.0,6.0,5.0
UBC9_HUMAN_Weile_2017,9,2,96,auroc@0.65,esm2_wtm,supervised,1.0,6.0,5.0
UBC9_HUMAN_Weile_2017,9,2,96,spearman@0.20,esm2_wtm,supervised,1.0,6.0,5.0
UBC9_HUMAN_Weile_2017,9,3,144,enrich@1.5,explore,supervised,0.45638693675072345,7.0,6.543613063249277
UBC9_HUMAN_Weile_2017,9,3,144,enrich@1.0,explore,supervised,0.45638693675072345,7.0,6.543613063249277
UBC9_HUMAN_Weile_2017,9,3,144,auroc@0.55,esm2_wtm,supervised,1.0,7.0,6.0
UBC9_HUMAN_Weile_2017,9,3,144,auroc@0.60,esm2_wtm,supervised,1.0,7.0,6.0
UBC9_HUMAN_Weile_2017,9,3,144,auroc@0.65,esm2_wtm,supervised,1.0,7.0,6.0
UBC9_HUMAN_Weile_2017,9,3,144,spearman@0.20,esm2_wtm,supervised,1.0,7.0,6.0
UBC9_HUMAN_Weile_2017,10,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,10,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,10,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,10,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,10,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,10,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,10,1,48,enrich@1.5,explore,esm2_wtm,0.4962226640159046,1.0,0.5037773359840954
UBC9_HUMAN_Weile_2017,10,1,48,enrich@1.0,explore,esm2_wtm,0.4962226640159046,1.0,0.5037773359840954
UBC9_HUMAN_Weile_2017,10,1,48,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,1,48,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,1,48,auroc@0.65,explore,esm2_wtm,0.4962226640159046,1.0,0.5037773359840954
UBC9_HUMAN_Weile_2017,10,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,2,96,enrich@1.5,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,2,96,enrich@1.0,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,2,96,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,2,96,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,2,96,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,2,96,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,3,144,enrich@1.5,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,3,144,auroc@0.65,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,10,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,11,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,11,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,11,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,11,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,11,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,11,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,11,1,48,enrich@1.5,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,11,1,48,enrich@1.0,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,11,1,48,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,11,1,48,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,11,1,48,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,11,1,48,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,11,2,96,enrich@1.5,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,11,2,96,enrich@1.0,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,11,2,96,auroc@0.55,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,11,2,96,auroc@0.60,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,11,2,96,auroc@0.65,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,11,2,96,spearman@0.20,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,11,3,144,enrich@1.5,supervised,explore,0.0,0.39685820587019427,0.39685820587019427
UBC9_HUMAN_Weile_2017,11,3,144,enrich@1.0,supervised,explore,0.0,0.39685820587019427,0.39685820587019427
UBC9_HUMAN_Weile_2017,11,3,144,auroc@0.55,supervised,explore,0.0,0.39685820587019427,0.39685820587019427
UBC9_HUMAN_Weile_2017,11,3,144,auroc@0.60,supervised,explore,0.0,0.39685820587019427,0.39685820587019427
UBC9_HUMAN_Weile_2017,11,3,144,auroc@0.65,explore,explore,0.39685820587019427,0.39685820587019427,0.0
UBC9_HUMAN_Weile_2017,11,3,144,spearman@0.20,supervised,explore,0.0,0.39685820587019427,0.39685820587019427
UBC9_HUMAN_Weile_2017,12,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,12,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,12,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,12,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,12,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,12,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,12,1,48,enrich@1.5,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,12,1,48,enrich@1.0,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,12,1,48,auroc@0.55,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,12,1,48,auroc@0.60,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,12,1,48,auroc@0.65,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,12,1,48,spearman@0.20,esm2_wtm,supervised,1.0,2.0,1.0
UBC9_HUMAN_Weile_2017,12,2,96,enrich@1.5,explore,supervised,0.4864207539521686,4.0,3.5135792460478315
UBC9_HUMAN_Weile_2017,12,2,96,enrich@1.0,explore,supervised,0.4864207539521686,4.0,3.5135792460478315
UBC9_HUMAN_Weile_2017,12,2,96,auroc@0.55,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,12,2,96,auroc@0.60,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,12,2,96,auroc@0.65,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,12,2,96,spearman@0.20,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,12,3,144,enrich@1.5,explore,supervised,0.49607275733774286,3.0,2.503927242662257
UBC9_HUMAN_Weile_2017,12,3,144,enrich@1.0,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,12,3,144,auroc@0.55,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,12,3,144,auroc@0.60,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,12,3,144,auroc@0.65,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,12,3,144,spearman@0.20,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,13,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,13,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,13,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,13,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,13,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,13,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,13,1,48,enrich@1.5,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,13,1,48,enrich@1.0,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,13,1,48,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,13,1,48,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,13,1,48,auroc@0.65,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,13,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,13,2,96,enrich@1.5,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,13,2,96,enrich@1.0,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,13,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,13,2,96,auroc@0.60,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,13,2,96,auroc@0.65,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,13,2,96,spearman@0.20,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,13,3,144,enrich@1.5,supervised,explore,0.0,0.45638693675072345,0.45638693675072345
UBC9_HUMAN_Weile_2017,13,3,144,enrich@1.0,supervised,explore,0.0,0.45638693675072345,0.45638693675072345
UBC9_HUMAN_Weile_2017,13,3,144,auroc@0.55,supervised,explore,0.0,0.45638693675072345,0.45638693675072345
UBC9_HUMAN_Weile_2017,13,3,144,auroc@0.60,supervised,explore,0.0,0.45638693675072345,0.45638693675072345
UBC9_HUMAN_Weile_2017,13,3,144,auroc@0.65,supervised,explore,0.0,0.45638693675072345,0.45638693675072345
UBC9_HUMAN_Weile_2017,13,3,144,spearman@0.20,supervised,explore,0.0,0.45638693675072345,0.45638693675072345
UBC9_HUMAN_Weile_2017,14,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,14,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,14,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,14,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,14,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,14,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,14,1,48,enrich@1.5,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,1,48,enrich@1.0,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,1,48,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,1,48,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,1,48,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,1,48,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,2,96,enrich@1.5,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,2,96,enrich@1.0,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,2,96,auroc@0.55,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,2,96,auroc@0.60,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,2,96,auroc@0.65,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,2,96,spearman@0.20,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,14,3,144,enrich@1.5,explore,explore,0.47622984704423316,0.47622984704423316,0.0
UBC9_HUMAN_Weile_2017,14,3,144,enrich@1.0,supervised,explore,0.0,0.47622984704423316,0.47622984704423316
UBC9_HUMAN_Weile_2017,14,3,144,auroc@0.55,supervised,explore,0.0,0.47622984704423316,0.47622984704423316
UBC9_HUMAN_Weile_2017,14,3,144,auroc@0.60,supervised,explore,0.0,0.47622984704423316,0.47622984704423316
UBC9_HUMAN_Weile_2017,14,3,144,auroc@0.65,supervised,explore,0.0,0.47622984704423316,0.47622984704423316
UBC9_HUMAN_Weile_2017,14,3,144,spearman@0.20,supervised,explore,0.0,0.47622984704423316,0.47622984704423316
UBC9_HUMAN_Weile_2017,15,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,15,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,15,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,15,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,15,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,15,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,15,1,48,enrich@1.5,explore,esm2_wtm,0.4962226640159046,1.0,0.5037773359840954
UBC9_HUMAN_Weile_2017,15,1,48,enrich@1.0,explore,esm2_wtm,0.4962226640159046,1.0,0.5037773359840954
UBC9_HUMAN_Weile_2017,15,1,48,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,1,48,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,1,48,auroc@0.65,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,2,96,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,15,2,96,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,15,2,96,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,2,96,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,2,96,auroc@0.65,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,2,96,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,3,144,enrich@1.5,explore,supervised,0.5159156676312526,1.0,0.48408433236874737
UBC9_HUMAN_Weile_2017,15,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,3,144,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,3,144,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,3,144,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,15,3,144,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,16,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,16,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,16,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,16,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,16,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,16,1,48,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,1,48,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,1,48,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,1,48,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,1,48,auroc@0.65,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,2,96,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,2,96,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,2,96,auroc@0.55,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,2,96,auroc@0.60,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,2,96,auroc@0.65,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,2,96,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,3,144,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,3,144,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,16,3,144,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,3,144,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,3,144,auroc@0.65,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,16,3,144,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,17,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,17,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,17,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,17,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,17,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,17,1,48,enrich@1.5,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,1,48,enrich@1.0,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,1,48,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,1,48,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,1,48,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,1,48,spearman@0.20,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,2,96,enrich@1.5,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,17,2,96,enrich@1.0,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,17,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,17,2,96,auroc@0.60,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,17,2,96,auroc@0.65,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,17,2,96,spearman@0.20,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,17,3,144,enrich@1.5,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,3,144,auroc@0.65,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,17,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,18,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,18,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,18,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,18,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,18,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,18,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,18,1,48,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,18,1,48,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
UBC9_HUMAN_Weile_2017,18,1,48,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,18,1,48,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,18,1,48,auroc@0.65,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,18,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
UBC9_HUMAN_Weile_2017,18,2,96,enrich@1.5,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,18,2,96,enrich@1.0,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,18,2,96,auroc@0.55,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,18,2,96,auroc@0.60,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,18,2,96,auroc@0.65,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,18,2,96,spearman@0.20,supervised,supervised,4.0,4.0,0.0
UBC9_HUMAN_Weile_2017,18,3,144,enrich@1.5,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,18,3,144,enrich@1.0,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,18,3,144,auroc@0.55,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,18,3,144,auroc@0.60,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,18,3,144,auroc@0.65,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,18,3,144,spearman@0.20,supervised,supervised,3.0,3.0,0.0
UBC9_HUMAN_Weile_2017,19,0,0,enrich@1.5,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,19,0,0,enrich@1.0,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,19,0,0,auroc@0.55,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,19,0,0,auroc@0.60,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,19,0,0,auroc@0.65,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,19,0,0,spearman@0.20,explore,explore,0.4869293796332423,0.4869293796332423,0.0
UBC9_HUMAN_Weile_2017,19,1,48,enrich@1.5,explore,supervised,0.4962226640159046,2.0,1.5037773359840954
UBC9_HUMAN_Weile_2017,19,1,48,enrich@1.0,explore,supervised,0.4962226640159046,2.0,1.5037773359840954
UBC9_HUMAN_Weile_2017,19,1,48,auroc@0.55,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,19,1,48,auroc@0.60,supervised,supervised,2.0,2.0,0.0
UBC9_HUMAN_Weile_2017,19,1,48,auroc@0.65,explore,supervised,0.4962226640159046,2.0,1.5037773359840954
