assay,seed,round,n_seen,rule,chosen,best_action,got,best,regret
KKA2_KLEPN_Melnikov_2014,37,1,48,enrich@1.0,esm2_wtm,supervised,0.0,2.0,2.0
KKA2_KLEPN_Melnikov_2014,37,1,48,auroc@0.55,esm2_wtm,supervised,0.0,2.0,2.0
KKA2_KLEPN_Melnikov_2014,37,1,48,auroc@0.60,esm2_wtm,supervised,0.0,2.0,2.0
KKA2_KLEPN_Melnikov_2014,37,1,48,auroc@0.65,esm2_wtm,supervised,0.0,2.0,2.0
KKA2_KLEPN_Melnikov_2014,37,1,48,spearman@0.20,esm2_wtm,supervised,0.0,2.0,2.0
KKA2_KLEPN_Melnikov_2014,37,2,96,enrich@1.5,explore,supervised,0.4934210526315789,3.0,2.5065789473684212
KKA2_KLEPN_Melnikov_2014,37,2,96,enrich@1.0,explore,supervised,0.4934210526315789,3.0,2.5065789473684212
KKA2_KLEPN_Melnikov_2014,37,2,96,auroc@0.55,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,37,2,96,auroc@0.60,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,37,2,96,auroc@0.65,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,37,2,96,spearman@0.20,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,37,3,144,enrich@1.5,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,37,3,144,enrich@1.0,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,37,3,144,auroc@0.55,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,37,3,144,auroc@0.60,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,37,3,144,auroc@0.65,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,37,3,144,spearman@0.20,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,38,0,0,enrich@1.5,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,38,0,0,enrich@1.0,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,38,0,0,auroc@0.55,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,38,0,0,auroc@0.60,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,38,0,0,auroc@0.65,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,38,0,0,spearman@0.20,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,38,1,48,enrich@1.5,esm2_wtm,supervised,0.0,1.0,1.0
KKA2_KLEPN_Melnikov_2014,38,1,48,enrich@1.0,esm2_wtm,supervised,0.0,1.0,1.0
KKA2_KLEPN_Melnikov_2014,38,1,48,auroc@0.55,esm2_wtm,supervised,0.0,1.0,1.0
KKA2_KLEPN_Melnikov_2014,38,1,48,auroc@0.60,esm2_wtm,supervised,0.0,1.0,1.0
KKA2_KLEPN_Melnikov_2014,38,1,48,auroc@0.65,esm2_wtm,supervised,0.0,1.0,1.0
KKA2_KLEPN_Melnikov_2014,38,1,48,spearman@0.20,esm2_wtm,supervised,0.0,1.0,1.0
KKA2_KLEPN_Melnikov_2014,38,2,96,enrich@1.5,explore,supervised,0.4934210526315789,2.0,1.506578947368421
KKA2_KLEPN_Melnikov_2014,38,2,96,enrich@1.0,explore,supervised,0.4934210526315789,2.0,1.506578947368421
KKA2_KLEPN_Melnikov_2014,38,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
KKA2_KLEPN_Melnikov_2014,38,2,96,auroc@0.60,supervised,supervised,2.0,2.0,0.0
KKA2_KLEPN_Melnikov_2014,38,2,96,auroc@0.65,explore,supervised,0.4934210526315789,2.0,1.506578947368421
KKA2_KLEPN_Melnikov_2014,38,2,96,spearman@0.20,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,38,3,144,enrich@1.5,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,38,3,144,enrich@1.0,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,38,3,144,auroc@0.55,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,38,3,144,auroc@0.60,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,38,3,144,auroc@0.65,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,38,3,144,spearman@0.20,esm2_wtm,supervised,1.0,3.0,2.0
KKA2_KLEPN_Melnikov_2014,39,0,0,enrich@1.5,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,39,0,0,enrich@1.0,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,39,0,0,auroc@0.55,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,39,0,0,auroc@0.60,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,39,0,0,auroc@0.65,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,39,0,0,spearman@0.20,explore,explore,0.4838709677419355,0.4838709677419355,0.0
KKA2_KLEPN_Melnikov_2014,39,1,48,enrich@1.5,esm2_wtm,explore,0.0,0.4788273615635179,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,39,1,48,enrich@1.0,esm2_wtm,explore,0.0,0.4788273615635179,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,39,1,48,auroc@0.55,esm2_wtm,explore,0.0,0.4788273615635179,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,39,1,48,auroc@0.60,esm2_wtm,explore,0.0,0.4788273615635179,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,39,1,48,auroc@0.65,esm2_wtm,explore,0.0,0.4788273615635179,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,39,1,48,spearman@0.20,supervised,explore,0.0,0.4788273615635179,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,39,2,96,enrich@1.5,explore,supervised,0.48355263157894735,2.0,1.5164473684210527
KKA2_KLEPN_Melnikov_2014,39,2,96,enrich@1.0,explore,supervised,0.48355263157894735,2.0,1.5164473684210527
KKA2_KLEPN_Melnikov_2014,39,2,96,auroc@0.55,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,39,2,96,auroc@0.60,explore,supervised,0.48355263157894735,2.0,1.5164473684210527
KKA2_KLEPN_Melnikov_2014,39,2,96,auroc@0.65,explore,supervised,0.48355263157894735,2.0,1.5164473684210527
KKA2_KLEPN_Melnikov_2014,39,2,96,spearman@0.20,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,39,3,144,enrich@1.5,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,39,3,144,enrich@1.0,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,39,3,144,auroc@0.55,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,39,3,144,auroc@0.60,esm2_wtm,supervised,1.0,2.0,1.0
KKA2_KLEPN_Melnikov_2014,39,3,144,auroc@0.65,explore,supervised,0.4883720930232558,2.0,1.5116279069767442
KKA2_KLEPN_Melnikov_2014,39,3,144,spearman@0.20,esm2_wtm,supervised,1.0,2.0,1.0
NUD15_HUMAN_Suiter_2020,0,0,0,enrich@1.5,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,0,0,0,enrich@1.0,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,0,0,0,auroc@0.55,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,0,0,0,auroc@0.60,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,0,0,0,auroc@0.65,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,0,0,0,spearman@0.20,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,0,1,48,enrich@1.5,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,0,1,48,enrich@1.0,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,0,1,48,auroc@0.55,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,0,1,48,auroc@0.60,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,0,1,48,auroc@0.65,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,0,1,48,spearman@0.20,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,0,2,96,enrich@1.5,explore,supervised,0.47161572052401746,1.0,0.5283842794759825
NUD15_HUMAN_Suiter_2020,0,2,96,enrich@1.0,explore,supervised,0.47161572052401746,1.0,0.5283842794759825
NUD15_HUMAN_Suiter_2020,0,2,96,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,0,2,96,auroc@0.60,explore,supervised,0.47161572052401746,1.0,0.5283842794759825
NUD15_HUMAN_Suiter_2020,0,2,96,auroc@0.65,explore,supervised,0.47161572052401746,1.0,0.5283842794759825
NUD15_HUMAN_Suiter_2020,0,2,96,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,0,3,144,enrich@1.5,explore,supervised,0.48,2.0,1.52
NUD15_HUMAN_Suiter_2020,0,3,144,enrich@1.0,explore,supervised,0.48,2.0,1.52
NUD15_HUMAN_Suiter_2020,0,3,144,auroc@0.55,esm2_wtm,supervised,1.0,2.0,1.0
NUD15_HUMAN_Suiter_2020,0,3,144,auroc@0.60,explore,supervised,0.48,2.0,1.52
NUD15_HUMAN_Suiter_2020,0,3,144,auroc@0.65,explore,supervised,0.48,2.0,1.52
NUD15_HUMAN_Suiter_2020,0,3,144,spearman@0.20,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,1,0,0,enrich@1.5,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,1,0,0,enrich@1.0,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,1,0,0,auroc@0.55,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,1,0,0,auroc@0.60,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,1,0,0,auroc@0.65,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,1,0,0,spearman@0.20,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,1,1,48,enrich@1.5,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,1,48,enrich@1.0,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,1,48,auroc@0.55,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,1,1,48,auroc@0.60,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,1,1,48,auroc@0.65,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,1,1,48,spearman@0.20,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,2,96,enrich@1.5,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,1,2,96,enrich@1.0,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,1,2,96,auroc@0.55,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,2,96,auroc@0.60,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,2,96,auroc@0.65,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,2,96,spearman@0.20,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,3,144,enrich@1.5,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,3,144,enrich@1.0,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,3,144,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,3,144,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,3,144,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,1,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,0,0,enrich@1.5,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,2,0,0,enrich@1.0,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,2,0,0,auroc@0.55,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,2,0,0,auroc@0.60,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,2,0,0,auroc@0.65,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,2,0,0,spearman@0.20,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,2,1,48,enrich@1.5,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,2,1,48,enrich@1.0,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,2,1,48,auroc@0.55,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,2,1,48,auroc@0.60,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,2,1,48,auroc@0.65,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,2,1,48,spearman@0.20,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,2,2,96,enrich@1.5,explore,supervised,0.4890829694323144,1.0,0.5109170305676856
NUD15_HUMAN_Suiter_2020,2,2,96,enrich@1.0,explore,supervised,0.4890829694323144,1.0,0.5109170305676856
NUD15_HUMAN_Suiter_2020,2,2,96,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,2,96,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,2,96,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,2,96,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,3,144,enrich@1.5,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,3,144,enrich@1.0,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,3,144,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,3,144,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,3,144,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,2,3,144,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,3,0,0,enrich@1.5,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,3,0,0,enrich@1.0,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,3,0,0,auroc@0.55,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,3,0,0,auroc@0.60,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,3,0,0,auroc@0.65,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,3,0,0,spearman@0.20,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,3,1,48,enrich@1.5,esm2_wtm,supervised,0.0,3.0,3.0
NUD15_HUMAN_Suiter_2020,3,1,48,enrich@1.0,esm2_wtm,supervised,0.0,3.0,3.0
NUD15_HUMAN_Suiter_2020,3,1,48,auroc@0.55,esm2_wtm,supervised,0.0,3.0,3.0
NUD15_HUMAN_Suiter_2020,3,1,48,auroc@0.60,esm2_wtm,supervised,0.0,3.0,3.0
NUD15_HUMAN_Suiter_2020,3,1,48,auroc@0.65,esm2_wtm,supervised,0.0,3.0,3.0
NUD15_HUMAN_Suiter_2020,3,1,48,spearman@0.20,esm2_wtm,supervised,0.0,3.0,3.0
NUD15_HUMAN_Suiter_2020,3,2,96,enrich@1.5,explore,supervised,0.47161572052401746,1.0,0.5283842794759825
NUD15_HUMAN_Suiter_2020,3,2,96,enrich@1.0,explore,supervised,0.47161572052401746,1.0,0.5283842794759825
NUD15_HUMAN_Suiter_2020,3,2,96,auroc@0.55,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,3,2,96,auroc@0.60,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,3,2,96,auroc@0.65,explore,supervised,0.47161572052401746,1.0,0.5283842794759825
NUD15_HUMAN_Suiter_2020,3,2,96,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,3,3,144,enrich@1.5,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,3,3,144,enrich@1.0,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,3,3,144,auroc@0.55,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,3,3,144,auroc@0.60,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,3,3,144,auroc@0.65,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,3,3,144,spearman@0.20,esm2_wtm,supervised,1.0,2.0,1.0
NUD15_HUMAN_Suiter_2020,4,0,0,enrich@1.5,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,4,0,0,enrich@1.0,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,4,0,0,auroc@0.55,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,4,0,0,auroc@0.60,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,4,0,0,auroc@0.65,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,4,0,0,spearman@0.20,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,4,1,48,enrich@1.5,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,4,1,48,enrich@1.0,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,4,1,48,auroc@0.55,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,4,1,48,auroc@0.60,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,4,1,48,auroc@0.65,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,4,1,48,spearman@0.20,esm2_wtm,supervised,0.0,1.0,1.0
NUD15_HUMAN_Suiter_2020,4,2,96,enrich@1.5,explore,supervised,0.4890829694323144,1.0,0.5109170305676856
NUD15_HUMAN_Suiter_2020,4,2,96,enrich@1.0,explore,supervised,0.4890829694323144,1.0,0.5109170305676856
NUD15_HUMAN_Suiter_2020,4,2,96,auroc@0.55,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,2,96,auroc@0.60,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,2,96,auroc@0.65,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,2,96,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,3,144,enrich@1.5,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,3,144,auroc@0.65,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,4,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,5,0,0,enrich@1.5,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,5,0,0,enrich@1.0,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,5,0,0,auroc@0.55,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,5,0,0,auroc@0.60,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,5,0,0,auroc@0.65,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,5,0,0,spearman@0.20,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,5,1,48,enrich@1.5,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,5,1,48,enrich@1.0,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,5,1,48,auroc@0.55,esm2_wtm,supervised,0.0,2.0,2.0
NUD15_HUMAN_Suiter_2020,5,1,48,auroc@0.60,esm2_wtm,supervised,0.0,2.0,2.0
NUD15_HUMAN_Suiter_2020,5,1,48,auroc@0.65,esm2_wtm,supervised,0.0,2.0,2.0
NUD15_HUMAN_Suiter_2020,5,1,48,spearman@0.20,esm2_wtm,supervised,0.0,2.0,2.0
NUD15_HUMAN_Suiter_2020,5,2,96,enrich@1.5,supervised,supervised,3.0,3.0,0.0
NUD15_HUMAN_Suiter_2020,5,2,96,enrich@1.0,supervised,supervised,3.0,3.0,0.0
NUD15_HUMAN_Suiter_2020,5,2,96,auroc@0.55,supervised,supervised,3.0,3.0,0.0
NUD15_HUMAN_Suiter_2020,5,2,96,auroc@0.60,supervised,supervised,3.0,3.0,0.0
NUD15_HUMAN_Suiter_2020,5,2,96,auroc@0.65,supervised,supervised,3.0,3.0,0.0
NUD15_HUMAN_Suiter_2020,5,2,96,spearman@0.20,supervised,supervised,3.0,3.0,0.0
NUD15_HUMAN_Suiter_2020,5,3,144,enrich@1.5,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,5,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,5,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,5,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,5,3,144,auroc@0.65,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,5,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
NUD15_HUMAN_Suiter_2020,6,0,0,enrich@1.5,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,6,0,0,enrich@1.0,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,6,0,0,auroc@0.55,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,6,0,0,auroc@0.60,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,6,0,0,auroc@0.65,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,6,0,0,spearman@0.20,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,6,1,48,enrich@1.5,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,6,1,48,enrich@1.0,supervised,supervised,2.0,2.0,0.0
NUD15_HUMAN_Suiter_2020,6,1,48,auroc@0.55,esm2_wtm,supervised,0.0,2.0,2.0
NUD15_HUMAN_Suiter_2020,6,1,48,auroc@0.60,esm2_wtm,supervised,0.0,2.0,2.0
NUD15_HUMAN_Suiter_2020,6,1,48,auroc@0.65,esm2_wtm,supervised,0.0,2.0,2.0
NUD15_HUMAN_Suiter_2020,6,1,48,spearman@0.20,esm2_wtm,supervised,0.0,2.0,2.0
NUD15_HUMAN_Suiter_2020,6,2,96,enrich@1.5,supervised,explore,0.0,0.4366812227074236,0.4366812227074236
NUD15_HUMAN_Suiter_2020,6,2,96,enrich@1.0,supervised,explore,0.0,0.4366812227074236,0.4366812227074236
NUD15_HUMAN_Suiter_2020,6,2,96,auroc@0.55,esm2_wtm,explore,0.0,0.4366812227074236,0.4366812227074236
NUD15_HUMAN_Suiter_2020,6,2,96,auroc@0.60,esm2_wtm,explore,0.0,0.4366812227074236,0.4366812227074236
NUD15_HUMAN_Suiter_2020,6,2,96,auroc@0.65,esm2_wtm,explore,0.0,0.4366812227074236,0.4366812227074236
NUD15_HUMAN_Suiter_2020,6,2,96,spearman@0.20,supervised,explore,0.0,0.4366812227074236,0.4366812227074236
NUD15_HUMAN_Suiter_2020,6,3,144,enrich@1.5,supervised,explore,0.0,0.4444444444444444,0.4444444444444444
NUD15_HUMAN_Suiter_2020,6,3,144,enrich@1.0,supervised,explore,0.0,0.4444444444444444,0.4444444444444444
NUD15_HUMAN_Suiter_2020,6,3,144,auroc@0.55,supervised,explore,0.0,0.4444444444444444,0.4444444444444444
NUD15_HUMAN_Suiter_2020,6,3,144,auroc@0.60,supervised,explore,0.0,0.4444444444444444,0.4444444444444444
NUD15_HUMAN_Suiter_2020,6,3,144,auroc@0.65,supervised,explore,0.0,0.4444444444444444,0.4444444444444444
NUD15_HUMAN_Suiter_2020,6,3,144,spearman@0.20,supervised,explore,0.0,0.4444444444444444,0.4444444444444444
NUD15_HUMAN_Suiter_2020,7,0,0,enrich@1.5,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,7,0,0,enrich@1.0,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,7,0,0,auroc@0.55,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,7,0,0,auroc@0.60,explore,explore,0.47257383966244726,0.47257383966244726,0.0
NUD15_HUMAN_Suiter_2020,7,0,0,auroc@0.65,explore,explore,0.47257383966244726,0.47257383966244726,0.0
